userId,date_of_birth,diet_type,cognitive_scores,risk_trackings
2638d037-074f-4f70-a627-6f8f7249114d,1977-01-25,Omnivore,"['1bab41ec-c1aa-4d65-9d4f-fad49bb6fcd7', 'a7239a46-3524-4732-b21e-6dba866585c5', 'd6d49852-9b8f-4a3b-9c3b-0b83404229a8', '58ae3b5e-b3b8-4bc5-96b2-0214519d0aed', '1a305df5-2726-4963-b6a8-62c016289292', '7d1a6d22-3a81-4327-b386-96d292902ae1', '04113ee7-caf6-48f0-94db-3e790564f879', 'b39ec375-9349-4c5b-8ebd-cd85b1bfd0f2', '356de764-9275-41cb-8288-7947934d02bc', '4b1b3d1b-197d-46d3-bdd3-680c55d8aa59']","['35a67cf9-93b8-44ef-811e-343430b1544a', '62c68f7b-58e3-4b68-9992-f68a21298864', 'a26f2ab3-60d8-45dd-be5b-892232c067bc', 'e5341f50-1c8f-41d7-9796-829cc723af01', 'f8cf8454-300f-4a1a-b3a8-be9fac51b0a5', 'd947cc53-e7cf-4ab4-970d-721f95e8a64e', 'd304c008-91c5-42ed-948e-2c102afbe1ce', '8acc28de-48d2-4e43-a94a-6f5eda0482de', '77eb9cd2-8e44-4834-889f-512350c90f29', '5dee498e-9b92-4644-a27b-fd1086467b31', '9d1429f3-3be4-4a04-825e-9c7b30032836', '97c56ee5-d6be-4197-ae1a-7b366bc6e9b1', '62495b3b-6d0d-401e-a87b-d6982bd0ed93']"
ed1b8099-4373-49ef-9ec9-4cdb57248727,1960-08-25,Vegan,"['645e0cb0-4eaf-4b0c-88db-2c5c137a1873', 'ef352e6e-b55f-4dc2-a52b-451f2a906ec7', '9ef11937-b027-470e-a10f-97c33cb90a5c', 'c65f9439-696f-4b08-ac9b-b79a27ebf951', '466cd11f-d88d-4492-86d5-77cb19c2815c', '0f253843-fc92-4ba9-a549-825530073e69', 'a06fc280-10d1-4c62-b5f2-74362422e625', 'df38e7a6-9233-46f7-ae7f-78f3398d7f2f']","['96708bcf-7d73-47b2-ac52-b16503fd6e44', '0a3f7cba-0d2d-4dfc-ab9b-0d5d6d3534e7']"
4d1ef19d-ab32-4a83-aa49-2821c99f9fb3,1983-01-16,Vegetarian,"['f1298180-912b-4ef2-b4c3-157a5205f559', '2a41244a-23d4-4bb6-83dc-c2d4ffb254ef', 'f69db3fc-b701-4677-8103-9829d6598f25', '1493c868-ce2f-46aa-b525-f9791af25e7a', '987d5274-2ec2-43e9-8774-3444e9c4ef8e', '3886b865-d010-4f3b-8afd-a58fa95cf18e', '947aacaa-d280-437f-a4ed-16772c4245f2', '07c3e178-5d47-4e2b-8711-b6e31bbd209a', 'e6bce020-f842-4ba6-9a66-ccc6ce8e6885', '718d809d-0913-4980-85d6-3d6588545e29']","['deb04144-e73a-4766-93ab-5f1186d20f57', '0ea2119b-788b-4143-889e-9742824d155b', '5e7349c7-36fb-4e72-9900-87ffb3130b4d', '5c8e2f05-8b6c-4bc3-8622-f60640a604bc', '54c9c0a2-4357-4c81-b02d-deb03a9028e9', '72f50f45-2418-4277-b374-e0b9f94d59bd']"
c5b312c3-f125-4cda-877d-1c811bac8a31,1992-08-23,Paleo,[],"['02e23a14-6229-478e-b122-2fdcd8a2d9d5', '33f8124e-b986-44af-b75f-9901bcbe713b', '793d40bd-8c80-47c1-a2ee-d2be4425e942', 'b03da2bd-2da1-461b-ba2f-030465f39d80', '3908cc50-0056-4e6e-b39a-34de28cbbd72', '7ffa7163-1295-4522-b7c8-c45b0485a7c3', '0cf862ad-2017-4bba-99b5-1f64aabf8065', 'e283556e-f49f-42ef-90be-677422eed009', '5fc29fb9-dcd8-4070-add4-60cfcacd5d22']"
d0b6908e-ff6c-4183-b71d-85ec6ba56888,1960-03-04,Keto,[],"['1de6f561-84da-4b83-8d07-ee39a07506b5', '8d471104-1b1b-4224-bf3e-f463bf7e4c93', 'b5e49f0e-331b-4350-a9e7-5f87a95b1c29', '46d6ef11-0da3-458c-af43-02b4fe3fbe94', '605ef41e-ebc1-4a39-b4dc-18fa6b7b59a4', '79e0c184-b638-4094-805d-fe72e64921d7']"
b8df9b22-371f-4fcc-b823-3acade377cb5,1997-10-24,Paleo,"['15bf8dfd-713a-4adf-bf7f-e23fb383cde8', 'b1da6d4d-5ce4-4072-83f2-c9d7cc38b29f']","['525de92a-5a0d-497a-91f5-805f0b97055b', '46b783bc-6aa3-4edb-9767-8e0d616aa84c', '46375028-8225-4b47-97a3-9213ce84e545', 'b61afbf4-f623-44dd-bf52-e09ab252477e', '1971678a-2cb8-4e38-af22-e666fb2822c1', '5e111e34-7093-4b77-a952-5e1e205e48d7', 'acf14661-6a97-44ef-be31-164adcce8c78', '47292c76-588b-4f42-a797-1f6e0dfa47a4', '0738b323-3f7a-409d-87c2-3b88bba00f53']"
2b3c71ac-1306-4fde-8727-7817475faa45,1986-12-19,Vegan,"['ae6eff14-5538-4649-82b6-1c3e915c4fa3', 'dd15919d-e18f-4604-b574-2795daa0a8d1', '2e9c6c1b-72f7-4aa9-b149-a06171ac716d', '8c363797-b607-42f6-9487-59afe841eaa8', 'bc6301b0-89cd-4ed8-8aee-35ac150ca818', '2c73fb5c-0a33-4d23-b727-d49e8abe50ea', '4b5a8de0-6297-4012-9dd8-e7ed9861508b', '8828d651-e8cd-4cfd-8b70-5f23007e6d63', '9975172a-ba1b-43fd-9c96-4208f4f8f1ea']","['19c6e0f5-e728-4546-b56e-4e32a5024a9e', 'dae703df-f054-466d-8fec-0f8bca59436b', 'b62b9eb0-a9db-4023-a0d0-a9e5d5d52835', 'c6ee68d0-a76e-4d66-b4ea-9c248e841064', 'ba89e365-b217-4e03-85ae-e1aaa74d4a5f', 'eb280e83-3e40-4f48-b3eb-51d2f8730d4e']"
b3cfe7cb-88f5-4ce7-8717-b92d8c9bc564,1985-05-13,Vegetarian,"['f7e073a3-78cd-4937-85e1-848c29c891b6', '348aa89d-152b-4723-8a3a-1e1870f0a6f5', '674f4b01-6e0e-4091-9b9f-72c4db432c94', '26c57079-5590-4ad8-b486-765b2152408b', '8ff24849-95e4-4195-b5f8-59c6cfbb9d6f']","['5e6dd860-f657-4b90-b4e3-a797e280e753', '2d88a4fe-e079-4537-8315-6f470f38cdf0', 'ed24ad16-61f9-433f-9121-6af92e4e0667', 'b15c0984-2a2c-4f66-bbef-316e9200af53', 'da01a6ad-2836-40ad-8d20-a3806a705304', '5ef14641-e02d-42a8-b12f-18dcb84e94d9', '473eb473-b71d-4315-8cc7-ca162f4b0bc8', 'bbb4c7e7-325e-44d1-b321-2637d48f5a78', 'b5f36957-04a5-431d-8c0c-b4fb58db6c9a', '31549612-53fb-42c4-8022-cff733dfdf64', 'ecea2d1c-0361-4564-9121-fee06cbb2392', 'b0d3051f-6bc9-41be-8869-09eb36db132d']"
6c11aed5-ecfe-4149-ad96-385e904a6ce4,1993-01-01,Omnivore,"['a3618036-3f8f-4f11-aae6-d01cc3f8deae', '500c6222-a08d-4104-8b3c-cf123fe7556b', '9db6a69d-bf44-44d7-add8-862e0108dfab', 'b2b2a071-25ab-4986-b3f9-ca28f0acfd2c', 'c3330f58-ff15-48f2-80d0-fe984321edfd', 'b1eabfa3-d205-46db-ba4f-7e3e713d1299', '9189b542-9704-40d3-9bac-c204d0d7c623', '11475d0d-18a3-46d0-b675-054e268daca2']","['94ec224b-e107-4608-b032-48f4b73f2c0f', '34ba5ef8-8128-46f6-8c62-2a25b8ebc586', 'c4f1f798-b6f5-4276-9d8f-63179d514a93', '79c91186-0d9b-4b4f-9c1f-44dba7a40b98', '16c1af42-c7d6-4fca-bef6-32c579e5ab96', 'f36d37bd-6421-4fa6-91de-a7843bda5b54', '40b293a8-39c7-4198-9455-48a605634650', '2db98987-8a7e-4a4f-8043-9dd825196303', '2c93c995-78cc-47d3-805d-445d8c66f904']"
1ffcc2bc-c2c5-4602-a5a4-2dd529a936f3,2000-11-04,Paleo,"['9b739f14-606a-45d8-8cc2-3aabfc8a0dd0', '4b9f03c7-0d5b-4064-834a-b3421f57a437', '048e5934-245e-4916-9311-6b4d0507a764', '46edd356-fcbe-4037-a732-72249c2337a1', '94682615-908a-4d8f-b768-3e01b2f9d525', 'b6857bdf-6e32-4cf9-9b7b-e3bcbde7c69f', '3470c5a6-1908-417b-bcbb-7c85107f9fd7', '43807f72-69e5-42af-930c-82657d452668', 'cd030c14-f910-4877-a2bb-5b61cbd58110', '70dff9b0-bc7e-4b0d-8828-623fb8692eec', '765ecf79-fd81-405c-aa03-0ae1e9f85107', '4556a255-2660-413e-8b97-c80bb7f87e06']","['c515fb0b-49c1-44a3-b42d-ec127e091b22', '505488cc-ba01-4922-81ac-f642e42c418f', 'ce547bf4-8016-439c-a97c-9d6aadda29e8', '6bbd4390-767a-40c2-b449-978ee1f8854f', '1754628a-91ec-4094-ae15-a39f30a5ee67', '7cf86338-ce53-4868-aa48-9971584ec11f', 'e01b5284-28f4-42c7-9007-350b0222e614', 'd728580c-27f4-4f54-8100-cb5fd75359fd', '968fe84a-1c08-4fb7-8675-97f6a5c3ac39', '0a24ab12-ec65-4fbb-ba9d-ce73c81d58e2', '35dfdb4c-b09f-4335-83ff-5ff71a8e6af9', '89e230cb-aa89-470a-bb8f-34143712a88d', 'adb2e746-6896-4759-a7a9-a75671218e7d']"
42d865f6-f190-4c6d-ab27-320293756892,1978-05-15,Omnivore,"['76554917-314f-41da-86eb-0cbf214e3118', 'f742e915-3283-4687-9f9f-37bbe73cb6e3', '2597a7ee-9f53-4dc6-8b1f-1db8bc598a13', '3b7e6774-b916-4072-9ef0-a49dceea2a96', '10984b10-9aa6-4c3b-a298-01cf839ab490', '1c05c595-b2cc-4eb1-ad24-d794486b1864', 'f6221f06-3ff0-4965-8069-55253b3167da', 'a90e096a-9c13-45af-9e42-10e5d5402244', '42db9ac6-872d-4796-83d5-208bdec2b8e2', '4a2976b9-46ae-44e0-8ab6-1f91f1489306', '41dd8e73-d5d4-4c76-8711-1243886e7765', '6db31747-f79a-42cd-9d4e-5d27f386a589', '08ea80a1-e010-4a42-920e-477bf2e37f96']","['bde5533c-17ef-4825-9820-fe78ee07d9b8', 'b9da2e02-49f7-4563-81d3-0b869a9a9091', 'f62254ec-6a91-4023-9984-a60b23559379', 'd6586f4e-9866-453d-8b59-37eaea26e20f', '0f4249a1-5cf1-4a1b-854e-5b97c3c776ea', '17f872cf-6b2d-45d0-b634-c6e4291e2785', '246c61ca-d146-4b63-a6fb-1e977b5054fe', '87197dc0-7a7b-445e-b59e-092effd48efc', 'a3fac01a-520c-4b56-898a-4188f015d802', 'b3a8a7b7-5971-427e-a9f2-a769c2454302']"
b7e56843-4ce9-4506-a45b-a26556cbb38d,1990-03-31,Vegan,['a4d7ec98-826e-478c-8ae3-4b2dc0c882a7'],"['630d42fc-edb4-4727-b707-9eafd6f3702c', 'bfb1e3aa-e8a7-446a-b2ea-5ca4f2587753', '93e461c7-160b-4614-8d1f-aebc493a64db', 'ebbf9922-8d6b-4212-b07c-79ed8c57787c', 'd2c3ff35-12a5-48b9-aa64-bc3e11382f21', '3042a836-4ec6-4424-9155-6ecd484a121d', '2c3942cc-7a69-4873-b46e-3f382d0dbc67', 'edadd86d-5b90-4cb9-81c6-15b14e1a66dd']"
900fc560-0ab0-47de-a10b-099c4eb8ec77,1998-02-09,Omnivore,['009fe470-d7f9-4b9f-ac57-140dd588ec0d'],"['61f08aca-ae78-4f2e-b11f-e204590e599d', '77a6bd13-41da-4e39-a0e8-a490841c3119', '38cc42c8-4ce0-471b-82b7-9cc61f6aa00e', '46cc879f-90b8-4e55-bc95-4670c45f6dad', '56f14543-a64a-4c3f-9787-aa4d0bd9ef6f']"
4930ec98-41e3-4d99-85a0-0ff5c7bd2d49,1963-08-09,Vegetarian,"['54eda977-6920-4b19-9c2c-9e665069ffa1', '461dcfbe-3b5b-43d5-9bd3-196bbc1b912d', '24f49bad-3b6b-48ad-a439-07076078834d', 'e8037d93-65f5-4b22-98ad-2a16eba86bc4', '0678a87e-b407-4a50-bafa-aade2a38a25d', 'aceb8f1e-7f27-4ef3-ae89-2c9bdc14606f', '2bc94a85-78bb-4f3e-aa73-7f4a4444bb7d']","['5175148d-5f7a-473d-998b-bb7db2b0c928', '8ff86430-7c21-45bc-9a6a-d3c00655ca57', '46af360b-7794-4edb-be0b-18956b538608', '30f8f621-4d08-4389-9fcd-de1a6726a39e', '7ead8724-ceed-4a80-8b67-e0364e8e1bdc', '6f34e25a-fded-40e8-8923-efc4cf760af8', 'a508c873-d7d0-423a-9b1f-265245779a25', '722ba6bf-6386-4f09-a208-b14c06736ee5', '075b4d0d-479c-4211-9d47-593e0e9b4db8']"
67f95ac1-a2fb-4d34-b524-a923dcb8fc6c,2005-03-16,Paleo,"['ec0e1349-deb1-4216-a48f-4350fe77e254', '21d5706d-2096-4d96-989a-4b2ffc022792', 'd0760dc0-722f-4f0b-8a60-e7a15d396246', '759af84d-d41f-4dcd-9b4a-0a3e9c60a990', '58c1ff47-29e3-4046-b57c-594dee145330', '80bec39d-47e7-4e6d-a483-24b05064fcdd', 'e1c17f64-a2c2-46fc-be24-4acbef3aeddc', '95eb8ffb-7b90-48c4-a7da-13760b0aa4b4', 'c2033bb2-007e-4a0b-a277-dbea335f0770']","['ac2b7d31-9c24-4b91-8133-48933991c69e', '942cc54c-e8c2-46af-9ce3-45c2ab106eaf', '890ec004-cee2-48c7-bfac-179cfb756df5', '8c628af2-619b-4e9a-8783-5b3e75c31740']"
b10c4c22-7d03-4b0d-aacc-ad6049f1d094,1989-05-27,Keto,"['ed01befe-b068-49e6-978e-2c6eeee3e82d', '52951641-7a8c-443a-8106-9683919a72a6', '7af4d45e-c67d-409c-aa19-021df829dc41', '7a07b0d7-9263-4ae8-90eb-6da9c3359745', '56b495fe-ee05-4b5e-8c3c-85858525a776', 'cd838340-e329-4cbc-8ed8-c514ef9f4f84']","['a99330eb-a088-4a03-8c7c-109c9aeaecf9', 'd89331f2-1122-43c6-9950-6a92907a65ef', 'd7e95054-9e0d-4bc5-8eea-0f0493c398dc', '23d72338-4c1e-403b-a681-76ef92ce9b76']"
13af05a2-d713-4764-aaf0-8a94c937c4bd,2000-06-04,Keto,"['28d3cddf-40b1-42bd-9866-eef8a4ab84d3', '63173d4c-0d72-49ad-aaf3-563f2f92a757', '46a2dc65-52f4-4a2e-8290-5afa82876b1a', 'fc71e048-e646-40a5-9d9f-9f84e9746220', '8a208c50-6238-4571-9689-9d05de8426cb', '56d2c437-f86b-435f-8e06-fbf86dc1911a', '16dbb6da-bfa5-40c7-b1d5-def4f88e5a99', '7fb697fc-e8a5-4cc9-823f-6864aea44e24', 'efd54bcb-3cec-42f7-98ad-db04c350ae22', 'ccdb3f88-b0df-4e24-b21d-95aa3ee4997a', '8023ba71-eeaf-438e-8a3f-f0006caf7b35', 'd8e0af6b-ffab-455c-b637-d71905b23390']","['50294848-b775-4f72-a61f-57bf3dd96168', '61df9153-8a7b-4bdc-8297-176741bd1d4c', 'c8f81a06-f38c-4bc4-8671-e46ef5039a2b', 'b10ed445-9904-45b1-8387-8e655cf65e07', 'a3d58303-237e-41c2-b522-2bb3370f4139', 'a1ec2723-79c5-4254-9039-fb8f29fe2515', 'cea326f6-3b72-4d41-ae2c-2d534d158336', 'c5763080-ac6d-468f-a831-ec011b83f119', '12f71557-5692-46da-bb3b-b5ce4a9f3160', '5f0b8399-2eda-482a-b40b-c0d2027501a2']"
f8d55867-a8eb-41d4-bf71-d52a577df929,1970-11-26,Omnivore,"['0a2222b8-6640-4097-95d4-11e9482fb2db', '6b129bc9-14be-45d9-ab4e-cfc206f09a68', 'c8c11532-5a11-4e6f-84eb-9d0f93fb1814', '3eb09804-ac72-4037-85c6-0a43a94271f3', '3d98cfff-c065-4384-9291-a9c9cc496071', 'f06aa181-ad27-46d7-b5ce-9002c85c292b', '9f1bc196-af8f-490f-8bc9-c8951ba573be', '106da5d8-6824-4ff3-a5f5-470d6c33e6e2', 'd156e93b-094d-432a-8e3b-2f9510e9c272', '97582d80-10a7-4609-beeb-f58210c102e2', 'b5579b95-9b18-4cce-9b1f-e72fe42f4795', '2f619259-ec98-4093-8223-e14f4967a848']","['7182ba6f-839c-43e2-b325-07ce3c0255d3', 'def1281d-7225-440a-b209-cf8f155bfc64', '5ae65d51-46b0-4cab-88cb-8e3f3f91fbe7', 'b1c9e6b7-de40-4c97-b8a2-e13061669083', 'cf5695ed-cb2d-404f-873a-c1a4e961654d', 'efd43bed-af56-4364-ac65-6885ff230def', '2c172968-ce0f-4c52-bde2-10e7f3397f27', '3184fbfe-845c-4f63-bf09-1a48fe1ec369', 'eb220596-51a1-4b6b-bd50-c802476b9794', '17b2804c-2f48-48a9-9501-e1286d271d68']"
ed26aaf7-d2d5-4b70-bf02-9e6403ad92ee,1972-11-05,Omnivore,['b964b70d-374a-4b2a-9d7e-52024f04351e'],"['ef710eb9-d05a-4b32-a796-50b9d3d4c75b', '69a1b313-68ed-4bdc-b0e9-68e69e1d522a', 'a2798f05-a7e9-43f1-941e-f1a8cddb45be', 'e655c651-fcaa-4964-bb89-f9a39ca5faf9', '79a0bfcf-304a-4117-9806-e25e02a6f1f5', '0f7b3972-d97a-4a2c-a62e-ce9da9f8f6d8', 'e54a2c64-780f-4534-b38d-806f6350ccfe', '5be82aff-6747-4118-8216-e110dec85ab5', '43de4a55-6bbb-4962-9380-3304a0ea75ee', '16a0296f-1b35-4da5-a739-e0ca654f3123', 'a9170faa-21b4-4da0-9c13-b675154eff5e']"
182b7e62-2a95-44e0-a8ed-69ac7fb591f9,1992-12-12,Vegan,"['abb68147-65e7-4098-98be-15984e74b9f0', '7fa7e094-80c8-491e-b8da-6e139a36377e']","['788054a8-9a8a-4d92-9dbf-e6e966a1d67e', '2ee25fd0-f691-45f7-b9a3-d66f3fac4aab', 'f13a353b-803a-4f81-99bc-6d810042b159', 'e9888e13-daaa-4d1c-8dd2-e125895170b5', '32e4e4ab-e770-4370-abfc-9350792d6146', 'fdebfebe-16bb-4a37-80ba-de4ff8aa3065', '6bd0176b-0e66-46f3-8928-c7cb658387c3', '4adafc53-0b44-485a-9bda-e6adc33ef325', 'df1d1a44-deeb-468d-b511-2b1af1ea14a9', 'a6cd3863-6b18-4023-9c91-021e8b3786bb', 'ac1d881b-9d9d-4f0f-b860-a8a7dfd5fc9d']"
1e3f4866-ba56-46a5-8ad9-2b188719e663,1998-12-21,Omnivore,"['c4ff3a89-e4b7-4bd0-8dc6-c6721177971b', '1dccf81a-68e8-4362-9dfc-e6ec6c67772b', '8d145ccb-b415-437b-a4ee-06f7cf6e44dc']","['2febd088-61ac-4bcb-b3c2-0d8ceabb2005', 'e246b9fa-1eaf-416d-93be-227ff385948b', '0403022b-af17-43fe-9ac3-d5fd463b8763', 'dd4d9f55-5782-4b44-993d-7a863da0a937', '2bfb5f44-3a13-49df-8357-683cf2618194', '05ca972d-9d6f-4216-affc-afac2f728d39', '7ad24cf8-d0e4-4b90-bf96-bd4750f8feb2', '091028c9-3241-4ba2-ac18-a64cbb5918ea', 'd5fcddf7-b6f5-48f2-a46b-5b1bf447e5a5', '50e419bf-6eb6-4e05-af91-9ca259ef08d3', '6bb17e3d-379f-48bd-a654-c99c7f006d14', 'f14d40e5-751b-4acc-9a66-ee78b6b63c13']"
39a4d6f5-3975-40e8-84ff-5be301ebd609,1999-02-28,Keto,"['ef986457-8f37-4b8b-be81-c1e388138831', '2e14aefa-f8a2-4433-8225-e528859be384', '5a9b8b94-b75f-44cb-829d-9f58b0305638', 'b56d98d6-3697-404a-8e92-17e351acd8c7', '4f5915ea-fcce-4925-be35-690981a3014c']","['4b63a453-3586-448f-a16d-87c5340c7e80', 'aacc0dd1-f0ad-46fc-b0d3-812132b5dd8d', '6502385d-f695-4e55-9357-545e349b1ed9', '350400a7-2e4a-4dea-abc1-3ee8520dc9c3', '1d197012-dd75-4ec9-9d46-d0b37c19127a', '384ec971-4288-41f7-b2c5-f1200227d362', 'afb8f679-eb1d-4999-9f3b-33b2c318fb26', '388431de-426e-4eee-8dba-c25d68a925ef', '242ffd9c-2e8f-4ede-9b9b-2f4b45777a63', 'ef96e528-51de-4b8f-8afa-fc1d92093a16']"
50ef4854-da38-4598-ac7f-98d8d36c030c,1992-07-03,Paleo,"['ae043040-6f91-4e19-bbd7-628fddd9f373', '1e2301d2-0442-41ea-aa63-463d1ac248e9']","['c4161693-9916-43f3-b9b4-0f8447ce630e', '1c5089e0-c74f-4e02-b9c9-aef2b9f4ef31', '51535b7b-2005-4756-a44f-990602b2cad3', '39ec7b05-9233-418c-8cd4-7de8f0fbdf92']"
ea2bc060-661d-4ac6-bbe8-4c2fe56dbe2c,1966-06-20,Omnivore,"['6ec761d7-c5b0-4a04-a8f7-94a8e39d013c', 'a0d0774f-a515-472b-a55f-a692222eac3e', 'b196befa-77dd-4de8-afdf-a864770c1cbc', 'e462a869-1c3d-4a16-bb55-69e586578c73', '8b1d3699-9462-4790-b7a6-300b8b36e349', 'f792360e-5b50-4bb4-a2a5-2051e0575c7f', '91dd5699-b27b-4fe8-b028-0b0e8b40d5e8']","['d4b66180-1c1e-4b24-b102-43a5b3d92831', '7024118d-5cf0-47fe-a6a6-26f96e35c0a1']"
69ec05b6-4fcd-47e1-bbf1-32d24f6465b5,2001-11-19,Vegan,"['10185b11-c76e-4acf-b8a6-422a92780b1d', 'c9a8fc7a-d627-4ec7-9824-776deb6675f5', 'f8614195-87fd-4fd0-b143-3435bbb0b798', '2975561a-ea3a-4ddb-8f31-8c27e20b8b3f']","['2a5a92b7-369a-420f-9179-43e30650655b', '01ea66ca-4f8e-4f92-b308-1231f364f8c0', 'b6951690-d0aa-436d-8113-e41f74f2f877', '116ce59d-276c-46c1-b264-01f70e5fa47a', '776a6b0b-0207-40e0-a2f0-5612dda42c27', 'e34ea659-8eff-4940-b18a-b69f94f0ec79', '6f4617e9-7eb4-46e0-bc4d-66c373bcbcda', '13d45960-82ec-424a-b158-87be5e1a1502']"
815fa797-ce1e-459d-890f-3b980aae20e4,1981-01-14,Omnivore,['943ccada-7742-4239-a94d-e7dd50e234c5'],"['ea2aa032-fdbe-4c1a-8671-a06c7f46c5be', '0579699a-23ab-4f22-9bf3-f22582071b54']"
5abd724f-d493-4211-a07c-0942c65d128d,1988-04-30,Paleo,"['c67287e5-b568-4119-ac65-2ea62fde3626', '2c86d9fd-5e53-40b8-ad6f-6fdf9b351090', 'a6e0d171-81b4-4f36-b259-a48d71827be4', 'd19e17bd-9d80-446a-bdb6-0bb45721938f', 'bcaf4b97-5d8d-42ae-ae49-1ba508286d85', '3d731956-d38f-4d30-9203-a96f62fff225', '10784cc4-e1ba-4f54-83a4-96f05fbaf2a6']","['3eb344c7-b338-4126-9a6f-9b2f49b48493', '4f3ac957-73d7-4511-bdd2-f152af49b081', '0f955081-74f6-4b45-be7d-9315f4094c0f', 'f7043cb5-f901-4354-a037-468fb7d779a5', 'ca7ca1fa-c8dc-4833-b64d-fd260fd2f8af']"
f0c1ceb4-19fd-45f7-92b9-4f3e43ecde6e,1982-11-12,Paleo,"['eb0bd382-3e9c-43b9-b1c4-a1b8b5b94d32', '5ec72e97-094d-4a5c-8c62-68974858a8a6', 'd2f916db-c370-4652-841e-ab2648ec88dd', 'b1ed028c-e1cc-4995-896e-243f0a161716', 'cddfc7b0-13c1-48d2-9be5-de5fe61165ec', '6ce27ec9-1c67-48c3-9334-fdc8810a4bad', '0becf4e3-e1e7-47e0-a1a0-0a73d00bdadf', '0f71ce33-f0c3-4665-84cc-460388cbffc2']",['531d49b8-9a49-49a7-968d-7718f211a531']
